n_tasks,b,alpha,m,weight,prior_risk,prior_risk_mc_se
19,16,0.15,3,0.16726908861470294,0.8921018059450823,0.000536330814041774
19,16,0.15,4,0.21683119592114,0.86732478368456,0.0005754112437189753
19,16,0.15,5,0.26659188568904996,0.8530940342049597,0.0005893693622622488
19,16,0.15,6,0.31762168976591176,0.846991172709098,0.0005847039938536499
19,16,0.15,7,0.3703440885709657,0.8465007738764929,0.0005700699949166696
19,16,0.15,8,0.4252623334917364,0.8505246669834728,0.0005452363390371709
19,16,0.15,9,0.4829784539006299,0.8586283624900086,0.0005130221252671139
19,16,0.15,10,0.5437735252140136,0.8700376403424217,0.00047194587238228553
19,16,0.15,11,0.6085955516188227,0.8852298932637421,0.00042346253798141836
19,16,0.15,12,0.6769103754659862,0.9025471672879816,0.0003626236959948675
19,16,0.15,13,0.7524822219242003,0.9261319654451695,0.0002909596639786779
19,16,0.15,14,0.8281731287003687,0.9464835756575642,0.00020964260845192796
19,16,0.15,15,0.9375140305288092,1.0000149658973965,7.334451046397069e-05
19,16,0.16,1,0.06249999999999998,0.9999999999999997,0.0
19,16,0.16,2,0.11727957814683877,0.9382366251747102,0.00042550682790929985
19,16,0.16,3,0.16828135118334678,0.897500539644516,0.0005218246326863948
19,16,0.16,4,0.2184208542892559,0.8736834171570236,0.0005599302122450992
19,16,0.16,5,0.2687752300097427,0.8600807360311766,0.0005733427219178986
19,16,0.16,6,0.3203182442763007,0.8541819847368018,0.0005687016957193579
19,16,0.16,7,0.37349108358546496,0.8536939053382055,0.0005537102754025897
19,16,0.16,8,0.4288080476792923,0.8576160953585846,0.0005288833314037293
19,16,0.16,9,0.48681394294766983,0.8654470096847463,0.0004970565970350292
19,16,0.16,10,0.5477571708764024,0.8764114734022438,0.00045625565925889924
19,16,0.16,11,0.6124885880423271,0.8908924916979301,0.000408560883338184
19,16,0.16,12,0.6805888908991641,0.9074518545322188,0.00034888379394220476
19,16,0.16,13,0.7558690396897394,0.9303003565412177,0.00027925702062568707
19,16,0.16,14,0.8306880818041616,0.9493578077761847,0.00020054833713433734
19,16,0.16,15,0.9374908489123274,0.9999902388398159,7.070390419367461e-05
19,16,0.17,1,0.062499999999999986,0.9999999999999998,6.325598073288764e-19
19,16,0.17,2,0.11769054715522762,0.9415243772418209,0.0004143133324579411
19,16,0.17,3,0.1692272253352197,0.9025452017878383,0.0005088115111072124
19,16,0.17,4,0.2199563351455546,0.8798253405822184,0.0005460140439356177
19,16,0.17,5,0.2708671030051919,0.866774729616614,0.0005589558236535583
19,16,0.17,6,0.3229275348274658,0.861140092873242,0.0005544399950588978
19,16,0.17,7,0.3765509173833592,0.8606878111619639,0.0005393665730693501
19,16,0.17,8,0.4322237045438076,0.8644474090876152,0.000514279803487644
19,16,0.17,9,0.49049533005975504,0.8719916978840089,0.00048262288443623875
19,16,0.17,10,0.5515951416469667,0.8825522266351467,0.00044209990133193823
19,16,0.17,11,0.6162415702346306,0.8963513748867353,0.00039514081160782965
19,16,0.17,12,0.684118938749992,0.9121585849999893,0.00033649328986266067
19,16,0.17,13,0.7590006946075261,0.9341547010554165,0.00026862833287262847
19,16,0.17,14,0.8330774808630048,0.9520885495577197,0.00019247282297187656
19,16,0.17,15,0.9374963300262827,0.9999960853613682,6.828255569757392e-05
19,16,0.18,1,0.0625,1.0,0.0
19,16,0.18,2,0.1181110094034051,0.9448880752272408,0.00040413798287906123
19,16,0.18,3,0.17019024381646655,0.9076813003544885,0.0004968857020742407
19,16,0.18,4,0.22144517765328536,0.8857807106131415,0.0005333466137689393
19,16,0.18,5,0.27286933172440947,0.8731818615181104,0.0005452526468251146
19,16,0.18,6,0.3254146538096684,0.8677724101591159,0.0005405231851745873
19,16,0.18,7,0.37942228385464966,0.8672509345249135,0.000525153875159117
19,16,0.18,8,0.4354617756088605,0.870923551217721,0.000500342051729821
19,16,0.18,9,0.4939687695968023,0.8781667015054264,0.0004688676375490742
19,16,0.18,10,0.5551614967368623,0.8882583947789798,0.0004285580055573418
19,16,0.18,11,0.6197977057339213,0.9015239356129766,0.0003824535079350424
19,16,0.18,12,0.6874231770127882,0.916564236017051,0.00032476642229766313
19,16,0.18,13,0.7619974794812981,0.9378430516692902,0.00025861932802281185
19,16,0.18,14,0.8353113787172604,0.9546415756768691,0.0001849727075254258
19,16,0.18,15,0.937526041315796,1.0000277774035156,6.601345024412572e-05
19,16,0.19,1,0.0625,1.0,5.828693275701273e-19
19,16,0.19,2,0.1184688953428504,0.9477511627428032,0.00039353674919436073
19,16,0.19,3,0.17102130366796015,0.9121136195624541,0.0004849602049465523
19,16,0.19,4,0.22277196844152158,0.8910878737660863,0.0005207449784863367
19,16,0.19,5,0.27468440066436595,0.8789900821259711,0.0005324041737750186
19,16,0.19,6,0.3276624150712336,0.8737664401899562,0.000527502153276326
19,16,0.19,7,0.38203740861013064,0.8732283625374415,0.0005119315713195985
19,16,0.19,8,0.43838804282854676,0.8767760856570935,0.0004874381228369194
19,16,0.19,9,0.49710100825813364,0.8837351257922377,0.00045585502000811275
19,16,0.19,10,0.5583873391019775,0.8934197425631638,0.000415964323830596
19,16,0.19,11,0.623035029974199,0.9062327708715623,0.0003708922770015909
19,16,0.19,12,0.6904432985307181,0.920591064707624,0.0003137073788770475
19,16,0.19,13,0.7645711003775204,0.9410105850800252,0.00024950886158986533
19,16,0.19,14,0.8372999673151764,0.9569142483602018,0.00017819222962989982
19,16,0.19,15,0.9375275944355307,1.0000294340645663,6.393199245047369e-05
19,16,0.2,1,0.06249999999999997,0.9999999999999996,5.617508736726589e-19
19,16,0.2,2,0.11882252152668582,0.9505801722134866,0.0003834864138067444
19,16,0.2,3,0.17182868081127106,0.9164196309934458,0.00047278517955168275
19,16,0.2,4,0.2240365530810865,0.896146212324346,0.0005079217140226807
19,16,0.2,5,0.27641771445466884,0.8845366862549402,0.0005195861008940791
19,16,0.2,6,0.329806514483735,0.8794840386232935,0.0005143959325412805
19,16,0.2,7,0.3845725920279161,0.8790230674923797,0.0004987163871347196
19,16,0.2,8,0.44117155656133256,0.8823431131226651,0.00047425511243574965
19,16,0.2,9,0.5000711795689894,0.88901543034487,0.0004431617279115731
19,16,0.2,10,0.5614691387605552,0.8983506220168883,0.00040372123585440345
19,16,0.2,11,0.6260758937246723,0.9106558454177052,0.00035958403492413095
19,16,0.2,12,0.693308357132062,0.9244111428427494,0.0003030902687402484
19,16,0.2,13,0.766933884261295,0.9439186267831322,0.0002408177339913849
19,16,0.2,14,0.839180677985503,0.9590636319834321,0.0001717937319924245
19,16,0.2,15,0.9375509482639537,1.000054344814884,6.19233043809832e-05
19,16,0.25,1,0.06250000000000001,1.0000000000000002,1.4445022465868373e-18
19,16,0.25,2,0.12017119353498182,0.9613695482798545,0.00034062615207995525
19,16,0.25,3,0.17504255137442823,0.9335602739969507,0.00042458239121386887
19,16,0.25,4,0.22913771391559906,0.9165508556623962,0.00045825818680102703
19,16,0.25,5,0.28331136082480657,0.906596354639381,0.0004681789636104095
19,16,0.25,6,0.3383580856071787,0.90228822828581,0.0004621730520685542
19,16,0.25,7,0.39458950384124813,0.9019188659228531,0.00044661109473526057
19,16,0.25,8,0.45233618634068823,0.9046723726813765,0.000423054048692341
19,16,0.25,9,0.5120085448871862,0.9102374131327755,0.000392938821733598
19,16,0.25,10,0.5737907498219613,0.9180651997151382,0.000355427627761626
19,16,0.25,11,0.6381274889063205,0.9281854384091934,0.0003153536165121884
19,16,0.25,12,0.7045548134385009,0.9394064179180014,0.000262791122254583
19,16,0.25,13,0.776311036254781,0.9554597369289612,0.00020807023887368584
19,16,0.25,14,0.8466278774597191,0.9675747170968221,0.00014709266078301187
19,16,0.25,15,0.9375464201373696,1.0000495148131943,5.4254571884638494e-05
19,16,0.5,1,0.06249999999999998,0.9999999999999997,1.2840019969660778e-18
19,16,0.5,2,0.12320709231463815,0.9856567385171052,0.00021188591889816124
19,16,0.5,3,0.1824955624286871,0.9733096662863313,0.0002740900897368727
19,16,0.5,4,0.2412674008335303,0.9650696033341212,0.0003000459222220325
19,16,0.5,5,0.300005440289501,0.9600174089264032,0.0003084425702512075
19,16,0.5,6,0.3590571045455147,0.9574856121213724,0.0003049468741649392
19,16,0.5,7,0.4187180527416497,0.9570698348380565,0.00029317245972389455
19,16,0.5,8,0.47906303090063973,0.9581260618012795,0.0002747506860376968
19,16,0.5,9,0.540356074623399,0.9606330215527092,0.00025159841806644687
19,16,0.5,10,0.6027160331145891,0.9643456529833425,0.0002262159147213694
19,16,0.5,11,0.6660007845932739,0.9687284139538531,0.00019644394775034536
19,16,0.5,12,0.7307840505894985,0.9743787341193312,0.00015994248224614086
19,16,0.5,13,0.797722371038342,0.981812148970267,0.00012722096028345553
19,16,0.5,14,0.864156960506973,0.9876079548651119,8.800983004174948e-05
19,16,0.5,15,0.9375059036237569,1.000006297198674,3.48643134270937e-05
19,16,1.0,1,0.06250000000000001,1.0000000000000002,1.4445022465868373e-18
19,16,1.0,2,0.12462752226705341,0.9970201781364273,0.00010760010920110419
19,16,1.0,3,0.18615960503667878,0.992851226862287,0.00014688588024097023
19,16,1.0,4,0.24747055810305527,0.9898822324122211,0.0001651769493647938
19,16,1.0,5,0.30873835944047556,0.987962750209522,0.00017240461426042082
19,16,1.0,6,0.37001977123107194,0.9867193899495252,0.00017202608815764734
19,16,1.0,7,0.43156664945287765,0.9864380558922919,0.00016649680891693615
19,16,1.0,8,0.4933957156484518,0.9867914312969036,0.00015628988759633182
19,16,1.0,9,0.5554648429011588,0.9874930540465049,0.00014320579965302352
19,16,1.0,10,0.6178219378689228,0.9885151005902766,0.0001272692942672321
19,16,1.0,11,0.6808164655929413,0.9902784954079147,0.00010879066046090875
19,16,1.0,12,0.7446266323015085,0.9928355097353447,8.985392064056124e-05
19,16,1.0,13,0.8085705911133729,0.9951638044472284,6.974899954408218e-05
19,16,1.0,14,0.8731220976431084,0.9978538258778383,4.545266932490943e-05
19,16,1.0,15,0.9375116142883553,1.0000123885742458,2.0784922340537797e-05
19,32,0.01,1,0.03125000000000001,1.0000000000000002,5.462692870946564e-19
19,32,0.01,2,0.04877022859350013,0.7803236574960021,0.0008600839337399254
19,32,0.01,3,0.06198926447134058,0.6612188210276327,0.0009878790426100983
19,32,0.01,4,0.07364920443034823,0.5891936354427858,0.0010413438713786777
19,32,0.01,5,0.0846275273731814,0.5416161751883609,0.0010692749293867766
19,32,0.01,6,0.09538148203675009,0.5087012375293337,0.0010868906888506864
19,32,0.01,7,0.1060658150843464,0.4848722975284407,0.0010976571576166861
19,32,0.01,8,0.11693216730873811,0.46772866923495243,0.001111041523971218
19,32,0.01,9,0.1281389786138007,0.4556052572935135,0.0011216220180644088
19,32,0.01,10,0.13967804311747664,0.44696973797592526,0.0011315464076525998
19,32,0.01,11,0.15189810582332924,0.4418853987587759,0.0011446346264970837
19,32,0.01,12,0.16468898099543702,0.439170615987832,0.0011546555939291575
19,32,0.01,13,0.17814051708460873,0.4384997343621138,0.0011668762874281877
19,32,0.01,14,0.192578573970513,0.4401795976468868,0.0011808210539464767
19,32,0.01,15,0.20793474275995938,0.44359411788791336,0.0011949300538841266
19,32,0.01,16,0.2244963501513294,0.4489927003026588,0.0012109470311240276
19,32,0.01,17,0.24228775178926362,0.456071062191555,0.001225367404057074
19,32,0.01,18,0.261512995342024,0.46491199171915376,0.0012406413528344487
19,32,0.01,19,0.282504832364458,0.47579761240329765,0.001255493465439625
19,32,0.01,20,0.3056124723416889,0.4889799557467022,0.0012684423213301843
19,32,0.01,21,0.33083452189587265,0.5041287952699011,0.0012775806680259273
19,32,0.01,22,0.35879089562467326,0.521877666363161,0.0012848997661611004
19,32,0.01,23,0.3898926942015873,0.5424594006282953,0.0012871171601867323
19,32,0.01,24,0.42488814481341997,0.5665175264178933,0.0012822643620938466
19,32,0.01,25,0.46411355466747645,0.5940653499743699,0.0012676342037259633
19,32,0.01,26,0.5090067018860488,0.6264697869366755,0.0012401280723770692
19,32,0.01,27,0.5614257274941424,0.6653934548078725,0.0011884967172559532
19,32,0.01,28,0.6212970437424816,0.7100537642771219,0.0011015362189501989
19,32,0.01,29,0.6930015452100775,0.7646913602318096,0.000975706808496216
19,32,0.01,30,0.7829782751303634,0.8351768268057211,0.0008289401182977864
19,32,0.01,31,0.9689787671714671,1.0002361467576435,0.0001539102330763389
19,32,0.02,1,0.03125,1.0,0.0
19,32,0.02,2,0.05065086847652566,0.8104138956244106,0.0007770757971838351
19,32,0.02,3,0.0658852659488298,0.7027761701208513,0.0008993641539782822
19,32,0.02,4,0.07967641917006511,0.6374113533605209,0.0009585658785353523
19,32,0.02,5,0.09271424208231493,0.5933711493268156,0.0009899568218340144
19,32,0.02,6,0.10556082865512327,0.5629910861606575,0.0010071611777967735
19,32,0.02,7,0.11832982293102988,0.5409363333989937,0.0010166080591024226
19,32,0.02,8,0.13130632563942252,0.5252253025576901,0.0010260362881536692
19,32,0.02,9,0.14471973813669384,0.514559068930467,0.0010351239966338536
19,32,0.02,10,0.1584623833807022,0.507079626818247,0.0010421400398220521
19,32,0.02,11,0.1729544663474198,0.5031402657379486,0.0010499537544809859
19,32,0.02,12,0.1881003959841903,0.5016010559578408,0.0010572917335004053
19,32,0.02,13,0.20395586513236613,0.5020452064796703,0.001064624834222718
19,32,0.02,14,0.22079102505591283,0.5046652001278007,0.0010723758022721745
19,32,0.02,15,0.2385686013096031,0.5089463494604867,0.0010793037841403308
19,32,0.02,16,0.25753256804413366,0.5150651360882673,0.001085247425087103
19,32,0.02,17,0.27776203124324034,0.5228461764578641,0.0010895177536351794
19,32,0.02,18,0.29944075332973374,0.5323391170306377,0.0010934709622374005
19,32,0.02,19,0.3229594281495428,0.5439316684623879,0.0010966784661844656
19,32,0.02,20,0.34843723597656684,0.557499577562507,0.001096461275602969
19,32,0.02,21,0.3760886030972723,0.5730873951958435,0.0010923416299760086
19,32,0.02,22,0.40631962787519443,0.5910103678184646,0.0010853812655949452
19,32,0.02,23,0.4394161735779431,0.6113616328040946,0.0010721776429607418
19,32,0.02,24,0.47602468714893814,0.6346995828652509,0.0010506935743943527
19,32,0.02,25,0.5164600203511296,0.6610688260494458,0.0010204219450748566
19,32,0.02,26,0.5618919335448269,0.6915593028244023,0.00097803928913443
19,32,0.02,27,0.6130323482253721,0.7265568571559965,0.0009168062488292755
19,32,0.02,28,0.67117029989763,0.7670517713115772,0.000825737528972904
19,32,0.02,29,0.7372914167046606,0.8135629425706599,0.000703017391842049
19,32,0.02,30,0.8173855073841262,0.871877874543068,0.0005715124238339119
19,32,0.02,31,0.9688775984091244,1.000131714486838,0.00010916120594189995
19,32,0.03,1,0.03125000000000001,1.0000000000000002,7.569221494383478e-19
19,32,0.03,2,0.051923633945912845,0.8307781431346055,0.0007220389089281057
19,32,0.03,3,0.06870523925718656,0.7328558854099899,0.0008513570350523193
19,32,0.03,4,0.08404307264358969,0.6723445811487175,0.0009111024784926493
19,32,0.03,5,0.09856500193308132,0.6308160123717205,0.0009411950341502427
19,32,0.03,6,0.11292527407849945,0.6022681284186637,0.0009594145908701252
19,32,0.03,7,0.1272935084034539,0.5819131812729321,0.0009698872318492382
19,32,0.03,8,0.14189359979390587,0.5675743991756235,0.0009808633615667865
19,32,0.03,9,0.1568874916469814,0.5578221925226006,0.000987874687606229
19,32,0.03,10,0.1722863741811439,0.5513163973796604,0.0009933823937217823
19,32,0.03,11,0.18841890028383826,0.5481277099166203,0.0009995470818193967
19,32,0.03,12,0.20518997878865297,0.5471732767697413,0.0010039311797354847
19,32,0.03,13,0.22271212188987993,0.5482144538827814,0.0010078545468161471
19,32,0.03,14,0.2411733988287867,0.5512534830372267,0.0010109203873146853
19,32,0.03,15,0.2606734383424941,0.5561033351306541,0.0010133657201725182
19,32,0.03,16,0.2812945333626608,0.5625890667253216,0.0010135738771698934
19,32,0.03,17,0.3031358941482585,0.5706087419261335,0.0010126665119538387
19,32,0.03,18,0.3264548665535701,0.580364207206347,0.0010101534334703546
19,32,0.03,19,0.3514793855730819,0.5919652809651906,0.0010056112986928348
19,32,0.03,20,0.3784480323348747,0.6055168517357995,0.0009981534709910221
19,32,0.03,21,0.4074135353474919,0.6208206252914162,0.000986689761815031
19,32,0.03,22,0.4388737434041284,0.6383618085878231,0.0009718483576804853
19,32,0.03,23,0.47304666006237717,0.6581518748693943,0.0009504796655771034
19,32,0.03,24,0.5102480181024214,0.6803306908032284,0.0009216889862669123
19,32,0.03,25,0.5510527057528714,0.7053474633636754,0.0008842851294696295
19,32,0.03,26,0.5960476319204968,0.7335970854406115,0.0008365778840078838
19,32,0.03,27,0.6460549592640396,0.765694766535158,0.0007731975922669144
19,32,0.03,28,0.7021463731182358,0.8024529978494124,0.0006825065109895018
19,32,0.03,29,0.7641967740827097,0.843251612780921,0.0005687866079352011
19,32,0.03,30,0.8378024854951265,0.8936559845281349,0.0004504145588164003
19,32,0.03,31,0.9687788327910586,1.0000297628810928,8.945336151345605e-05
19,32,0.04,1,0.031249999999999986,0.9999999999999996,1.1568055491416255e-18
19,32,0.04,2,0.052957836713818617,0.8473253874210979,0.0006856996445229331
19,32,0.04,3,0.07091588527462046,0.7564361095959516,0.0008131581171830951
19,32,0.04,4,0.08745222526282401,0.6996178021025921,0.0008705620306065975
19,32,0.04,5,0.10323720363060371,0.6607181032358638,0.0009019019227076103
19,32,0.04,6,0.11887733842249501,0.6340124715866402,0.0009216339183702212
19,32,0.04,7,0.1345115538910177,0.6149099606446524,0.0009326986907890904
19,32,0.04,8,0.1503682981449326,0.6014731925797304,0.0009416797410293494
19,32,0.04,9,0.16665881462728968,0.5925646742303633,0.0009484291083886915
19,32,0.04,10,0.18338599285117071,0.5868351771237463,0.0009531358692184156
19,32,0.04,11,0.20085688758287176,0.5843109456956269,0.0009568460865067313
19,32,0.04,12,0.21891635673131582,0.5837769512835089,0.0009584194496497484
19,32,0.04,13,0.23774834354458255,0.5852266918020493,0.0009594542505685163
19,32,0.04,14,0.25751773886620377,0.588611974551323,0.0009595863417106154
19,32,0.04,15,0.27826212816360113,0.5936258734156824,0.0009580632588995524
19,32,0.04,16,0.3002158419699156,0.6004316839398312,0.0009550434278582334
19,32,0.04,17,0.32332128951516453,0.6086047802638392,0.0009504593949126327
19,32,0.04,18,0.34788964752365836,0.6184704844865039,0.0009436197960337875
19,32,0.04,19,0.3740432583468675,0.6299675930052505,0.0009346340197915908
19,32,0.04,20,0.40196568038263303,0.6431450886122129,0.0009223356622943748
19,32,0.04,21,0.43193092281668083,0.6581804538158945,0.0009057621989931665
19,32,0.04,22,0.4641238326381295,0.6750892111100065,0.0008858730307178528
19,32,0.04,23,0.4988308093613806,0.6940254738940946,0.0008600151460197658
19,32,0.04,24,0.5363199869816901,0.7150933159755868,0.0008266053582518093
19,32,0.04,25,0.5770442919961081,0.7386166937550183,0.0007854891490238543
