profile,model,budget,strategy,time_seconds,useful_eflop,wasted_eflop,accepted_rollouts,extra_rollouts
math_100__model=qwen3_5_4b,qwen3_5_4b,32,hbn-async,1352.888818362,0.21616908427077428,0.0,3200,0
math_100__model=qwen3_5_4b,qwen3_5_4b,64,uniform,2416.799483593,0.40577975582753384,0,6400,0
math_100__model=qwen3_5_4b,qwen3_5_4b,64,hbn-sync,2766.599698664,0.4376675959863931,0.0,6400,0
math_100__model=qwen3_5_4b,qwen3_5_4b,64,hbn-async,2674.468159375,0.43891203101405796,0.0,6400,0
math_100__model=qwen3_5_9b,qwen3_5_9b,8,uniform,468.989837353,0.1001471317307945,0,800,0
math_100__model=qwen3_5_9b,qwen3_5_9b,8,hbn-sync,596.60619056,0.1041027521608745,0.0,800,0
math_100__model=qwen3_5_9b,qwen3_5_9b,8,hbn-async,493.843438274,0.10381744789023233,0.000457548247875584,800,5
math_100__model=qwen3_5_9b,qwen3_5_9b,16,uniform,840.02930665,0.2002287637693348,0,1600,0
math_100__model=qwen3_5_9b,qwen3_5_9b,16,hbn-sync,980.473955658,0.21134834891436136,0.0,1600,0
math_100__model=qwen3_5_9b,qwen3_5_9b,16,hbn-async,892.43398822,0.21135907755103128,0.0,1600,0
math_100__model=qwen3_5_9b,qwen3_5_9b,32,uniform,1554.056074397,0.3955381303355607,0,3200,0
math_100__model=qwen3_5_9b,qwen3_5_9b,32,hbn-sync,1838.625044774,0.42920295319596236,0.0,3200,0
math_100__model=qwen3_5_9b,qwen3_5_9b,32,hbn-async,1725.97177945,0.4289575138121984,0.0,3200,0
math_100__model=qwen3_5_9b,qwen3_5_9b,64,uniform,3029.01221826,0.7969999213772032,0,6400,0
math_100__model=qwen3_5_9b,qwen3_5_9b,64,hbn-sync,3394.833144734,0.8431978749202105,0.0,6400,0
math_100__model=qwen3_5_9b,qwen3_5_9b,64,hbn-async,3283.104514825,0.8482011657695068,0.0,6400,0
mmlu_science__subject_college_biology__model=qwen2_5_32b,qwen2_5_32b,8,uniform,13.494615048,0.007056979099820032,0,800,0
mmlu_science__subject_college_biology__model=qwen2_5_32b,qwen2_5_32b,8,hbn-sync,18.841484031,0.00732268798649344,0.0,800,0
mmlu_science__subject_college_biology__model=qwen2_5_32b,qwen2_5_32b,8,hbn-async,16.557505292,0.007303627748550656,0.00061802899181568,800,66
mmlu_science__subject_college_biology__model=qwen2_5_32b,qwen2_5_32b,16,uniform,19.073702346,0.0140463270334976,0,1600,0
mmlu_science__subject_college_biology__model=qwen2_5_32b,qwen2_5_32b,16,hbn-sync,29.630620669,0.014789808255571968,0.0,1600,0
mmlu_science__subject_college_biology__model=qwen2_5_32b,qwen2_5_32b,16,hbn-async,20.218778757,0.014758963578136577,0.00037944775212032,1600,23
mmlu_science__subject_college_biology__model=qwen2_5_32b,qwen2_5_32b,32,uniform,32.76051188,0.028122438034448385,0,3200,0
mmlu_science__subject_college_biology__model=qwen2_5_32b,qwen2_5_32b,32,hbn-sync,43.668121514,0.029939130174824448,0.0,3200,0
mmlu_science__subject_college_biology__model=qwen2_5_32b,qwen2_5_32b,32,hbn-async,36.906056925,0.029927413269252096,0.000365639382706176,3200,23
mmlu_science__subject_college_biology__model=qwen2_5_32b,qwen2_5_32b,64,uniform,60.547964023,0.05618850002267341,0,6400,0
mmlu_science__subject_college_biology__model=qwen2_5_32b,qwen2_5_32b,64,hbn-sync,72.351620125,0.06079242742905037,0.0,6400,0
mmlu_science__subject_college_biology__model=qwen2_5_32b,qwen2_5_32b,64,hbn-async,68.759381531,0.06093495694032896,0.0,6400,0
mmlu_science__subject_college_biology__model=qwen2_5_3b,qwen2_5_3b,8,uniform,0.749969098,0.000597766246301696,0,800,0
mmlu_science__subject_college_biology__model=qwen2_5_3b,qwen2_5_3b,8,hbn-sync,0.834765305,0.0005941225846784,0.0,800,0
mmlu_science__subject_college_biology__model=qwen2_5_3b,qwen2_5_3b,8,hbn-async,0.921427456,0.0005941225846784,0.0,800,0
mmlu_science__subject_college_biology__model=qwen2_5_3b,qwen2_5_3b,16,uniform,1.687538868,0.001195532492603392,0,1600,0
mmlu_science__subject_college_biology__model=qwen2_5_3b,qwen2_5_3b,16,hbn-sync,1.677900279,0.001184255262580736,0.0,1600,0
mmlu_science__subject_college_biology__model=qwen2_5_3b,qwen2_5_3b,16,hbn-async,2.086496034,0.001184255262580736,0.0,1600,0
mmlu_science__subject_college_biology__model=qwen2_5_3b,qwen2_5_3b,32,uniform,6.45267015,0.002391064985206784,0,3200,0
mmlu_science__subject_college_biology__model=qwen2_5_3b,qwen2_5_3b,32,hbn-sync,5.463773543,0.002352002119057408,0.0,3200,0
mmlu_science__subject_college_biology__model=qwen2_5_3b,qwen2_5_3b,32,hbn-async,7.19345757,0.002352002119057408,0.0,3200,0
mmlu_science__subject_college_biology__model=qwen2_5_3b,qwen2_5_3b,64,uniform,26.176689434,0.004782129970413568,0,6400,0
mmlu_science__subject_college_biology__model=qwen2_5_3b,qwen2_5_3b,64,hbn-sync,23.075825956,0.004663380233854976,0.0,6400,0
mmlu_science__subject_college_biology__model=qwen2_5_3b,qwen2_5_3b,64,hbn-async,27.965714418,0.004663380233854976,0.0,6400,0
mmlu_science__subject_college_biology__model=qwen2_5_7b,qwen2_5_7b,8,uniform,1.499473863,0.001403709460729856,0,800,0
mmlu_science__subject_college_biology__model=qwen2_5_7b,qwen2_5_7b,8,hbn-sync,5.123245076,0.001455481577668608,0.0,800,0
mmlu_science__subject_college_biology__model=qwen2_5_7b,qwen2_5_7b,8,hbn-async,1.543902799,0.001455481577668608,0.0,800,0
mmlu_science__subject_college_biology__model=qwen2_5_7b,qwen2_5_7b,16,uniform,2.866224579,0.002807135220822016,0,1600,0
mmlu_science__subject_college_biology__model=qwen2_5_7b,qwen2_5_7b,16,hbn-sync,3.157171503,0.002962602356224,0.0,1600,0
mmlu_science__subject_college_biology__model=qwen2_5_7b,qwen2_5_7b,16,hbn-async,3.154367812,0.002962602356224,0.0,1600,0
mmlu_science__subject_college_biology__model=qwen2_5_7b,qwen2_5_7b,32,uniform,6.210830079,0.00561489458690048,0,3200,0
mmlu_science__subject_college_biology__model=qwen2_5_7b,qwen2_5_7b,32,hbn-sync,6.448162139,0.00603411253559296,0.0,3200,0
mmlu_science__subject_college_biology__model=qwen2_5_7b,qwen2_5_7b,32,hbn-async,7.743243656,0.00603411253559296,0.0,3200,0
mmlu_science__subject_college_biology__model=qwen2_5_7b,qwen2_5_7b,64,uniform,26.385105651,0.01122910830383104,0,6400,0
mmlu_science__subject_college_biology__model=qwen2_5_7b,qwen2_5_7b,64,hbn-sync,23.41566999,0.01236482474511872,0.0,6400,0
mmlu_science__subject_college_biology__model=qwen2_5_7b,qwen2_5_7b,64,hbn-async,28.898600299,0.01236482474511872,0.0,6400,0
mmlu_science__subject_college_biology__model=qwen3_5_27b,qwen3_5_27b,8,uniform,391.207709338,0.11617011698907136,0,800,0
mmlu_science__subject_college_biology__model=qwen3_5_27b,qwen3_5_27b,8,hbn-sync,511.662436014,0.11873113749652582,0.0,800,0
mmlu_science__subject_college_biology__model=qwen3_5_27b,qwen3_5_27b,8,hbn-async,503.048910461,0.12891304815257396,0.004522940830693376,800,37
mmlu_science__subject_college_biology__model=qwen3_5_27b,qwen3_5_27b,16,uniform,654.145235609,0.2235467643779236,0,1600,0
mmlu_science__subject_college_biology__model=qwen3_5_27b,qwen3_5_27b,16,hbn-sync,907.801415256,0.25890168676623465,0.0,1600,0
mmlu_science__subject_college_biology__model=qwen3_5_27b,qwen3_5_27b,16,hbn-async,741.496338634,0.2593372884006697,0.0,1600,0
mmlu_science__subject_college_biology__model=qwen3_5_27b,qwen3_5_27b,32,uniform,1199.345253161,0.45895508298107085,0,3200,0
mmlu_science__subject_college_biology__model=qwen3_5_27b,qwen3_5_27b,32,hbn-sync,1545.442740072,0.5372486629269381,0.0,3200,0
mmlu_science__subject_college_biology__model=qwen3_5_27b,qwen3_5_27b,32,hbn-async,1457.047361862,0.5399488438764882,0.0,3200,0
mmlu_science__subject_college_biology__model=qwen3_5_27b,qwen3_5_27b,64,uniform,2277.666316836,0.9045562440203561,0,6400,0
mmlu_science__subject_college_biology__model=qwen3_5_27b,qwen3_5_27b,64,hbn-sync,3094.031304295,1.1400026506380216,0.0,6400,0
mmlu_science__subject_college_biology__model=qwen3_5_27b,qwen3_5_27b,64,hbn-async,2879.640482475,1.1369666285799394,0.0,6400,0
mmlu_science__subject_college_biology__model=qwen3_5_4b,qwen3_5_4b,8,uniform,190.067110966,0.02740200790346752,0,800,0
mmlu_science__subject_college_biology__model=qwen3_5_4b,qwen3_5_4b,8,hbn-sync,267.038902443,0.02997496165636915,0.0,800,0
mmlu_science__subject_college_biology__model=qwen3_5_4b,qwen3_5_4b,8,hbn-async,218.413083043,0.03067188367138816,0.000732412621041664,800,19
mmlu_science__subject_college_biology__model=qwen3_5_4b,qwen3_5_4b,16,uniform,350.5220161,0.05648514845016064,0,1600,0
mmlu_science__subject_college_biology__model=qwen3_5_4b,qwen3_5_4b,16,hbn-sync,472.901031954,0.06296964315032576,0.0,1600,0
mmlu_science__subject_college_biology__model=qwen3_5_4b,qwen3_5_4b,16,hbn-async,420.467216463,0.06308606297864806,0.0,1600,0
mmlu_science__subject_college_biology__model=qwen3_5_4b,qwen3_5_4b,32,uniform,655.39501503,0.10909073866775962,0,3200,0
mmlu_science__subject_college_biology__model=qwen3_5_4b,qwen3_5_4b,32,hbn-sync,838.892927799,0.12860315564739583,0.0,3200,0
mmlu_science__subject_college_biology__model=qwen3_5_4b,qwen3_5_4b,32,hbn-async,794.699873863,0.13130593279844763,0.0,3200,0
mmlu_science__subject_college_biology__model=qwen3_5_4b,qwen3_5_4b,64,uniform,1218.047461393,0.21630004747186382,0,6400,0
mmlu_science__subject_college_biology__model=qwen3_5_4b,qwen3_5_4b,64,hbn-sync,1636.550710442,0.27485157110252545,0.0,6400,0
mmlu_science__subject_college_biology__model=qwen3_5_4b,qwen3_5_4b,64,hbn-async,1605.489300823,0.2776259573540823,0.0,6400,0
mmlu_science__subject_college_biology__model=qwen3_5_9b,qwen3_5_9b,8,uniform,155.609759124,0.029404107657269248,0,800,0
mmlu_science__subject_college_biology__model=qwen3_5_9b,qwen3_5_9b,8,hbn-sync,199.393203229,0.03367668443062272,0.0,800,0
mmlu_science__subject_college_biology__model=qwen3_5_9b,qwen3_5_9b,8,hbn-async,197.865071073,0.0334306497438167,0.00282900064398336,800,52
mmlu_science__subject_college_biology__model=qwen3_5_9b,qwen3_5_9b,16,uniform,227.122806634,0.05961828389968691,0,1600,0
mmlu_science__subject_college_biology__model=qwen3_5_9b,qwen3_5_9b,16,hbn-sync,327.685044968,0.0675459069792942,0.0,1600,0
mmlu_science__subject_college_biology__model=qwen3_5_9b,qwen3_5_9b,16,hbn-async,287.207188625,0.06811698717106586,8.902007841792e-06,1600,2
mmlu_science__subject_college_biology__model=qwen3_5_9b,qwen3_5_9b,32,uniform,388.924335889,0.12057520570195764,0,3200,0
mmlu_science__subject_college_biology__model=qwen3_5_9b,qwen3_5_9b,32,hbn-sync,551.910636169,0.14598893701557863,0.0,3200,0
mmlu_science__subject_college_biology__model=qwen3_5_9b,qwen3_5_9b,32,hbn-async,510.226965109,0.1462310875101184,0.0,3200,0
mmlu_science__subject_college_biology__model=qwen3_5_9b,qwen3_5_9b,64,uniform,724.285358531,0.23543785206994022,0,6400,0
mmlu_science__subject_college_biology__model=qwen3_5_9b,qwen3_5_9b,64,hbn-sync,1063.922084467,0.3095118334712146,0.0,6400,0
mmlu_science__subject_college_biology__model=qwen3_5_9b,qwen3_5_9b,64,hbn-async,992.002675176,0.31179673041381173,0.0,6400,0
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,qwen2_5_32b,8,uniform,39.796538768,0.011681601735839745,0,800,0
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,qwen2_5_32b,8,hbn-sync,55.422508937,0.011898820045533184,0.0,800,0
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,qwen2_5_32b,8,hbn-async,32.637379102,0.011770196593410049,0.001118600789706752,800,34
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,qwen2_5_32b,16,uniform,44.712736463,0.02269941819220992,0,1600,0
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,qwen2_5_32b,16,hbn-sync,65.984423826,0.02469310886576128,0.0,1600,0
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,qwen2_5_32b,16,hbn-async,63.730164318,0.024916198263959553,0.0018315955698073598,1600,70
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,qwen2_5_32b,32,uniform,482.624358406,0.04835493367548314,0,3200,0
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,qwen2_5_32b,32,hbn-sync,511.003364564,0.057928102516895744,0.0,3200,0
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,qwen2_5_32b,32,hbn-async,445.248582139,0.05902737565424026,0.0,3200,0
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,qwen2_5_32b,64,uniform,512.274249217,0.09594643269738906,0,6400,0
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,qwen2_5_32b,64,hbn-sync,913.101191247,0.11440552092080333,0.0,6400,0
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,qwen2_5_32b,64,hbn-async,524.446776376,0.11611551072484556,7.007947030528e-06,6400,1
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,qwen2_5_3b,8,uniform,0.786482617,0.000626167331356672,0,800,0
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,qwen2_5_3b,8,hbn-sync,0.935721171,0.000633821443678208,0.0,800,0
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,qwen2_5_3b,8,hbn-async,0.943774569,0.000633821443678208,0.0,800,0
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,qwen2_5_3b,16,uniform,1.674310245,0.001252334662713344,0,1600,0
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,qwen2_5_3b,16,hbn-sync,1.715778505,0.001274826001211392,0.0,1600,0
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,qwen2_5_3b,16,hbn-async,2.111021407,0.001274826001211392,0.0,1600,0
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,qwen2_5_3b,32,uniform,6.559044223,0.002504669325426688,0,3200,0
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,qwen2_5_3b,32,hbn-sync,5.47975272,0.002578963344351232,0.0,3200,0
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,qwen2_5_3b,32,hbn-async,6.87367112,0.002578963344351232,0.0,3200,0
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,qwen2_5_3b,64,uniform,26.483691985,0.005009338650853376,0,6400,0
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,qwen2_5_3b,64,hbn-sync,22.101026169,0.005220151342686208,0.0,6400,0
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,qwen2_5_3b,64,hbn-async,27.283084762,0.005220151342686208,0.0,6400,0
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,qwen2_5_7b,8,uniform,1.545719879,0.00146956984846336,0,800,0
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,qwen2_5_7b,8,hbn-sync,5.345635218,0.001500083488318464,0.0,800,0
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,qwen2_5_7b,8,hbn-async,1.691222462,0.001500083488318464,0.0,800,0
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,qwen2_5_7b,16,uniform,3.020220475,0.002939253139931136,0,1600,0
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,qwen2_5_7b,16,hbn-sync,3.31397306,0.00304179258034176,0.0,1600,0
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,qwen2_5_7b,16,hbn-async,3.138156001,0.00304179258034176,0.0,1600,0
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,qwen2_5_7b,32,uniform,6.469775632,0.00587861979672576,0,3200,0
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,qwen2_5_7b,32,hbn-sync,6.441486751,0.006074482252217344,0.0,3200,0
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,qwen2_5_7b,32,hbn-async,7.988633683,0.006074539015465984,0.0,3200,0
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,qwen2_5_7b,64,uniform,26.366880898,0.011757126153658369,0,6400,0
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,qwen2_5_7b,64,hbn-sync,23.224235424,0.012269264032227329,0.0,6400,0
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,qwen2_5_7b,64,hbn-async,28.338694265,0.012269036950331392,0.0,6400,0
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,qwen3_5_27b,8,uniform,892.826507569,0.24400478693170996,0,800,0
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,qwen3_5_27b,8,hbn-sync,1230.575248947,0.2758753512252242,0.0,800,0
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,qwen3_5_27b,8,hbn-async,1075.762356479,0.27432073752329217,0.010689690955287552,800,31
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,qwen3_5_27b,16,uniform,1554.155153384,0.48958081458482894,0,1600,0
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,qwen3_5_27b,16,hbn-sync,2050.699476686,0.5703775775050947,0.0,1600,0
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,qwen3_5_27b,16,hbn-async,1865.046746291,0.5734250287662193,0.0,1600,0
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,qwen3_5_27b,32,uniform,2891.942584386,0.9818730347435715,0,3200,0
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,qwen3_5_27b,32,hbn-sync,4012.338701759,1.2430983466309018,0.0,3200,0
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,qwen3_5_27b,32,hbn-async,3867.191661463,1.2677175983813171,0.0,3200,0
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,qwen3_5_27b,64,uniform,5521.096129514,1.9696154561939856,0,6400,0
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,qwen3_5_27b,64,hbn-sync,8369.870051669,2.7035440877084302,0.0,6400,0
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,qwen3_5_27b,64,hbn-async,8181.966814901,2.7243244579756545,0.0,6400,0
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,qwen3_5_4b,8,uniform,256.259396339,0.039135839902877695,0,800,0
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,qwen3_5_4b,8,hbn-sync,352.600103433,0.04203735186345779,0.0,800,0
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,qwen3_5_4b,8,hbn-async,335.658733228,0.04236099073321984,0.001024741295939584,800,16
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,qwen3_5_4b,16,uniform,464.93643341,0.07798304649069977,0,1600,0
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,qwen3_5_4b,16,hbn-sync,592.073372654,0.08895939610704487,0.0,1600,0
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,qwen3_5_4b,16,hbn-async,567.548091707,0.09019070799908045,0.0,1600,0
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,qwen3_5_4b,32,uniform,898.874708289,0.15598393671109223,0,3200,0
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,qwen3_5_4b,32,hbn-sync,1173.546378765,0.18589118723381248,0.0,3200,0
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,qwen3_5_4b,32,hbn-async,1114.933753068,0.18584827826997863,0.0,3200,0
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,qwen3_5_4b,64,uniform,1729.876502658,0.3081991034219602,0,6400,0
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,qwen3_5_4b,64,hbn-sync,2370.227922221,0.39414078547293796,0.0,6400,0
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,qwen3_5_4b,64,hbn-async,2330.617365868,0.3945949041273528,0.0,6400,0
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,qwen3_5_9b,8,uniform,285.093177033,0.061360781697412096,0,800,0
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,qwen3_5_9b,8,hbn-sync,372.525791667,0.06746925937788928,0.0,800,0
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,qwen3_5_9b,8,hbn-async,343.789980604,0.06817517055347508,0.001949966065207296,800,16
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,qwen3_5_9b,16,uniform,496.681350931,0.12268667535853568,0,1600,0
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,qwen3_5_9b,16,hbn-sync,672.265353216,0.14888721071517902,0.0,1600,0
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,qwen3_5_9b,16,hbn-async,590.309180596,0.14653267749102797,0.0,1600,0
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,qwen3_5_9b,32,uniform,902.989852182,0.24660429496188313,0,3200,0
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,qwen3_5_9b,32,hbn-sync,1279.326773571,0.3180455234640548,0.0,3200,0
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,qwen3_5_9b,32,hbn-async,1187.079007722,0.3163214842440182,0.0,3200,0
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,qwen3_5_9b,64,uniform,1669.791859138,0.48957257713985125,0,6400,0
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,qwen3_5_9b,64,hbn-sync,2591.75390467,0.6742145616655053,0.0,6400,0
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,qwen3_5_9b,64,hbn-async,2467.083295471,0.6701149639250001,0.0,6400,0
mmlu_science__subject_college_physics__model=qwen2_5_32b,qwen2_5_32b,8,uniform,35.199878519,0.0152829265145344,0,800,0
mmlu_science__subject_college_physics__model=qwen2_5_32b,qwen2_5_32b,8,hbn-sync,46.763189352,0.015580237529270272,0.0,800,0
mmlu_science__subject_college_physics__model=qwen2_5_32b,qwen2_5_32b,8,hbn-async,38.614082228,0.015701041389514753,0.001287467184275456,800,44
mmlu_science__subject_college_physics__model=qwen2_5_32b,qwen2_5_32b,16,uniform,57.425986128,0.030522864601786368,0,1600,0
mmlu_science__subject_college_physics__model=qwen2_5_32b,qwen2_5_32b,16,hbn-sync,65.749204413,0.031820746807339005,0.0,1600,0
mmlu_science__subject_college_physics__model=qwen2_5_32b,qwen2_5_32b,16,hbn-async,51.46402506,0.03147944895066112,1.5381737906176e-05,1600,1
mmlu_science__subject_college_physics__model=qwen2_5_32b,qwen2_5_32b,32,uniform,99.866354357,0.06157688190403379,0,3200,0
mmlu_science__subject_college_physics__model=qwen2_5_32b,qwen2_5_32b,32,hbn-sync,119.105133522,0.06534202525450035,0.0,3200,0
mmlu_science__subject_college_physics__model=qwen2_5_32b,qwen2_5_32b,32,hbn-async,98.058391551,0.06502528757513626,0.0,3200,0
mmlu_science__subject_college_physics__model=qwen2_5_32b,qwen2_5_32b,64,uniform,180.728422202,0.12384112906018611,0,6400,0
mmlu_science__subject_college_physics__model=qwen2_5_32b,qwen2_5_32b,64,hbn-sync,211.524397492,0.1347763303676027,0.0,6400,0
mmlu_science__subject_college_physics__model=qwen2_5_32b,qwen2_5_32b,64,hbn-async,197.836792994,0.1344435503504302,0.0,6400,0
mmlu_science__subject_college_physics__model=qwen2_5_3b,qwen2_5_3b,8,uniform,0.817777804,0.00064005891096576,0,800,0
mmlu_science__subject_college_physics__model=qwen2_5_3b,qwen2_5_3b,8,hbn-sync,0.939316444,0.00064676906336256,0.0,800,0
mmlu_science__subject_college_physics__model=qwen2_5_3b,qwen2_5_3b,8,hbn-async,0.954925266,0.00064676906336256,2.25943056384e-06,800,3
mmlu_science__subject_college_physics__model=qwen2_5_3b,qwen2_5_3b,16,uniform,1.647123841,0.001280148832313344,0,1600,0
mmlu_science__subject_college_physics__model=qwen2_5_3b,qwen2_5_3b,16,hbn-sync,1.677467696,0.001289074726100992,0.0,1600,0
mmlu_science__subject_college_physics__model=qwen2_5_3b,qwen2_5_3b,16,hbn-async,2.136725053,0.001289080928354304,0.0,1600,0
mmlu_science__subject_college_physics__model=qwen2_5_3b,qwen2_5_3b,32,uniform,6.403888128,0.002560248048074752,0,3200,0
mmlu_science__subject_college_physics__model=qwen2_5_3b,qwen2_5_3b,32,hbn-sync,5.482137122,0.00260048441823232,0.0,3200,0
mmlu_science__subject_college_physics__model=qwen2_5_3b,qwen2_5_3b,32,hbn-async,6.942066689,0.002600459609808896,0.0,3200,0
mmlu_science__subject_college_physics__model=qwen2_5_3b,qwen2_5_3b,64,uniform,26.120190792,0.00512054571270144,0,6400,0
mmlu_science__subject_college_physics__model=qwen2_5_3b,qwen2_5_3b,64,hbn-sync,22.71092579,0.005272427033665536,0.0,6400,0
mmlu_science__subject_college_physics__model=qwen2_5_3b,qwen2_5_3b,64,hbn-async,28.332868725,0.005272445639835648,0.0,6400,0
mmlu_science__subject_college_physics__model=qwen2_5_7b,qwen2_5_7b,8,uniform,1.585763918,0.001502187337728,0,800,0
mmlu_science__subject_college_physics__model=qwen2_5_7b,qwen2_5_7b,8,hbn-sync,1.81390408,0.001514825359896576,0.0,800,0
mmlu_science__subject_college_physics__model=qwen2_5_7b,qwen2_5_7b,8,hbn-async,1.627708592,0.001514825359896576,0.0,800,0
mmlu_science__subject_college_physics__model=qwen2_5_7b,qwen2_5_7b,16,uniform,3.133741229,0.003004431413014528,0,1600,0
mmlu_science__subject_college_physics__model=qwen2_5_7b,qwen2_5_7b,16,hbn-sync,3.232347531,0.003027048327195648,0.0,1600,0
mmlu_science__subject_college_physics__model=qwen2_5_7b,qwen2_5_7b,16,hbn-async,3.192854355,0.003027048327195648,0.0,1600,0
mmlu_science__subject_college_physics__model=qwen2_5_7b,qwen2_5_7b,32,uniform,6.514956193,0.006008862826029056,0,3200,0
mmlu_science__subject_college_physics__model=qwen2_5_7b,qwen2_5_7b,32,hbn-sync,6.538770876,0.00607720184300544,0.0,3200,0
mmlu_science__subject_college_physics__model=qwen2_5_7b,qwen2_5_7b,32,hbn-async,7.715831498,0.006077258580563968,0.0,3200,0
mmlu_science__subject_college_physics__model=qwen2_5_7b,qwen2_5_7b,64,uniform,26.453718375,0.012017839127175169,0,6400,0
mmlu_science__subject_college_physics__model=qwen2_5_7b,qwen2_5_7b,64,hbn-sync,23.704705713,0.012090343172339712,0.0,6400,0
mmlu_science__subject_college_physics__model=qwen2_5_7b,qwen2_5_7b,64,hbn-async,28.135173938,0.012090343172339712,0.0,6400,0
mmlu_science__subject_college_physics__model=qwen3_5_27b,qwen3_5_27b,8,uniform,673.434898603,0.22128580289641983,0,800,0
mmlu_science__subject_college_physics__model=qwen3_5_27b,qwen3_5_27b,8,hbn-sync,897.625384973,0.21443217989584998,0.0,800,0
mmlu_science__subject_college_physics__model=qwen3_5_27b,qwen3_5_27b,8,hbn-async,671.486547982,0.2210492524783145,0.0,800,0
mmlu_science__subject_college_physics__model=qwen3_5_27b,qwen3_5_27b,16,uniform,1269.412175888,0.4398671095996467,0,1600,0
mmlu_science__subject_college_physics__model=qwen3_5_27b,qwen3_5_27b,16,hbn-sync,1415.358607399,0.45027545586662093,0.0,1600,0
mmlu_science__subject_college_physics__model=qwen3_5_27b,qwen3_5_27b,16,hbn-async,1385.97499501,0.455434580519125,0.0,1600,0
mmlu_science__subject_college_physics__model=qwen3_5_27b,qwen3_5_27b,32,uniform,2345.621664795,0.8592733896605819,0,3200,0
mmlu_science__subject_college_physics__model=qwen3_5_27b,qwen3_5_27b,32,hbn-sync,2675.119304053,0.8963189908902728,0.0,3200,0
